Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287804,558722.23,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287812,143105.82,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287838,23113.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288240,12552.28,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288513,44310088.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288588,152774.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288646,2710232.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288661,1650207.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288687,30763692.96,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288778,37835.46,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288786,2869116.59,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288794,22052.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288877,2527394.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46429B655,180733.18,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46432F339,93250.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46432F388,101776.26,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46434G772,6519887.94,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46434G830,297414.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46435G334,1572259.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46435G342,79856.48,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46591M109,2974509.39,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 482497104,15964816.28,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 48716P108,536028.51,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 493732101,231818.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 49446R109,1200799.25,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 50107A104,254530.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 501242101,331440.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 501575104,365413.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 50189K103,714641.10,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 502175102,809827.14,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 513847103,3218453.34,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 51476X105,53306.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 516806205,1477710.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 523768109,2702.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 52736R102,150826.98,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 528877103,613532.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 53227R106,3625656.84,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 543881106,191616.94,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 55336V100,65852480.07,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 55903Q104,715827.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 559080106,2101548.84,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 564563104,127850.40,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 58450V104,52966.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 58733R102,35196788.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 587376104,238695.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 59151K108,566030.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 600551204,204303.33,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 610236101,155364.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 624756102,957807.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 628464109,1513415.68,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 62914B100,524746.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 636274409,90334.59,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 63938C108,53285.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 64107N206,14899.92,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 644535106,1282397.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 648691103,339728.82,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 65341B106,688853.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 653656108,49816179.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 654106103,349530212.58,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 65548P403,218192.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 67401P108,3242532.42,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 674215207,4404016.43,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 680223104,680651.52,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 68373J104,20709130.26,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 68827L101,2373541.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 690145107,277060.30,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 69526K105,343042.56,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 697900108,471513.02,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 715684106,78833.16,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 71910C103,115771.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 719156101,64474.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 72201R783,25433333.10,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 726503105,7514603.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 72651A207,323436.75,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74006W108,199813.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74022D407,54759.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74065P101,131653.66,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74139C102,205400.16,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B177,173307.02,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B318,90809.14,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B367,54557.17,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347G507,60420.99,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347G606,847837.92,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347R222,122268.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347R263,22917.73,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347W148,2753.94,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X310,78932.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X500,713306.54,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X526,489045.65,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X559,33154.57,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X708,342352.24,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74348A152,58611.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 745848101,248877.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 747798106,303547.56,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 750481103,5155886.25,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 75686R202,225594.33,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 7591EP100,7486515.96,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 760273102,52200.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 76117W109,105909.30,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 767204100,615310.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 76761L102,653442.44,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 780259107,255648.94,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78463X202,94078.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A201,6069.79,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A722,1305360.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A789,281437.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A847,5442.72,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A862,29459.34,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78467X109,6943835.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78467Y107,1065018.22,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78468R556,9766649.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78468R622,10420542.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 784730103,25213.59,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y100,383089.86,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y506,10877748.01,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y605,1276308.18,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y852,158139.78,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y860,843658.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y886,11213267.11,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82024L103,162690.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82706C108,28111.53,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82835P103,385707.36,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 828363101,1759674.19,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82935M109,39564.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 83175M205,95865.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 83304A106,12160209.10,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 835699307,183324.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 852066208,125242.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 85209E109,722172.72,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 85512C105,50778.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 85914M107,394952.56,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 86389T106,14297.92,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 864482104,87132.51,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 8676EP108,507111.70,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 86765K109,289100.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 868168105,343.04,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 874039100,7558908.83,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 87650L103,39840.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 87663X102,109971.21,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 877619106,93219.62,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 88031M109,449518.33,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 88034P109,193947075.56,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 882610108,1394186.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 89346D107,66492.16,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 896095106,642730.55,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 89677Q107,42657221.52,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 898349105,430171.32,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 900435207,6902439.54,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 904708104,480004.20,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 910340108,257228.78,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 912318300,475748.48,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 91232N207,2876757.12,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 91324P102,35168843.46,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 91388P105,57264.48,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 91531W106,70373.72,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 91818X108,50459.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F403,3275277.72,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F643,1089239.10,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F817,116155.08,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189H805,1297256.07,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921908844,102340.92,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921932505,121345.90,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921943858,3298675.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921946406,430335.18,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92204A108,3432247.77,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92204A504,69643.35,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922042858,260465.86,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922042866,4295196.75,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922042874,11912348.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92206C409,20996.47,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92206C599,46226.70,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908363,1230791.82,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908512,90865.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908637,104070.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908652,2443183.28,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908736,184015.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908744,102826.45,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908769,360613.33,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 923725105,17447.12,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92645B103,2372533.25,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92707Y108,1150669.25,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92762J103,29092.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92763M105,336614.85,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92763W103,131668147.26,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92857W308,81993.60,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 962166104,1831280.64,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 97717W851,339275.16,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 97717X701,21542.76,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98420N105,38269.80,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98462Y100,223734.50,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98980A105,3836706.54,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 00287Y109,3000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 00724F101,1600.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 007903107,4500.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 009158106,1000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 02079K305,200.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 023135106,400.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 02376R102,13500.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 026874784,11900.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 03027X100,1300.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 037833100,10000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 05338G106,7000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 064058100,10000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 101137107,12000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 110122108,5200.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 12572Q105,1400.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 126650100,4400.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 12769G100,3000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 143130102,15800.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 146869102,200.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 149123101,195000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 166764100,3000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 191216100,3200.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 20030N101,8200.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 21871N101,10000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 244199105,1500.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 247361702,4500.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 26210C104,19300.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 277461406,1500.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 28176E108,165400.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 30303M102,3100.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 35671D857,3000.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 37045V100,3500.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 437076102,100.00,0.00,0
2020-12-04,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 438516106,2100.00,0.00,0
