Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912834PB8,1358712.25,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912834PH5,1024564.20,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EF6,900607.39,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912834NP9,733734.96,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EN9,659600.70,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803ET6,257780.28,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912803EL3,208123.18,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 9128334Y3,187924.44,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912834NF1,61278.41,0.00,0.11
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Cash,,513411892.31,0.00,0
2020-12-04,CME,CSU,250I,Client,IRS,,USD,1,Bond,CUSIP 912828ZK9,59069620.00,0.00,0.02
2020-12-04,CME,CSU,250I,Client,IRS,,ZAR,0.0657431939,Cash,,300000000.00,160728221.94,0
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912810RZ3,61716500.00,0.00,0.08
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912810QH4,105415800.00,0.00,0.08
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912810RC4,120720780.00,0.00,0.08
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912810RM2,111138150.00,0.00,0.08
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912810SF6,126486060.00,0.00,0.08
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912828N30,114409670.00,38937153.13,0.02
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 9128284V9,51315000.00,0.00,0.045
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Bond,CUSIP 912828Z60,22420640.00,0.00,0.02
2020-12-04,CME,CSU,250I,House,IRS,,USD,1,Cash,,263107.33,263107.33,0
2020-12-04,CME,CSU,250ISECR,House,IRS,,USD,1,Bond,CUSIP 912828V98,19949400.00,0.00,0.045
2020-12-04,CME,CSU,250ISECR,House,IRS,,USD,1,Bond,CUSIP 912828N30,26240750.00,0.00,0.02
2020-12-04,CME,CSU,250ISECR,House,IRS,,USD,1,Bond,CUSIP 912828X47,51305000.00,0.00,0.02
2020-12-04,CME,CSU,250ISECR,House,IRS,,USD,1,Bond,CUSIP 9128285M8,88595250.00,0.00,0.045
2020-12-04,CME,CSU,250ISECR,House,IRS,,USD,1,Bond,CUSIP 912828T91,217920120.00,0.00,0.02
2020-12-04,CME,CSU,250T,Client,ETD,,USD,1,Cash,,4472846.66,1147243.17,0
2020-12-04,CME,CSI,264,House,ETD,,JPY,0.0096006144,Cash,,0,853496010,0
2020-12-04,CME,CSI,264,House,ETD,,USD,1,Bond,,0.00,16191445.17,0
2020-12-04,CME,CSI,264I,House,IRS,,USD,1,Cash,,0.00,2624352.29,0
