Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287556,33997.18,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287598,545072.21,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287622,134946.90,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287655,19863424.80,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287671,164319.96,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287689,94009.68,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287762,268639.56,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287770,245901.51,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287788,587389.44,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287812,145267.98,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464287838,23072.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288273,6884843.80,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288281,2692509.57,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288513,23914998.66,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288588,278993.89,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288646,4127250.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288661,1652820.45,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288679,4729828.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288687,29202077.22,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288778,37580.16,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288786,2849605.90,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288794,21967.67,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288877,1197713.83,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464288885,93109.50,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 464289180,723472.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46429B408,6466387.96,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46429B598,623855.22,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46429B655,180750.99,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46432F339,93485.56,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46432F388,101753.34,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46432F396,536625.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46434G772,12386235.35,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46434G822,2641698.08,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46434G830,326867.73,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46434V423,44623.62,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46435G334,1746247.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 46591M109,9118632.90,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 482497104,16490133.73,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 50107A104,265652.10,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 501242101,378162.56,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 501575104,434075.84,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 50202M102,37473750.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 502175102,830312.92,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 50736T102,2699.25,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 51476X105,6927.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 516806205,1296.72,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 523768109,2586.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 528877103,775015.80,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 53227R106,3562000.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 53567X101,38309.08,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 55303A105,15117.15,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 55336V100,4493429.36,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 55903Q104,732290.13,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 559080106,2036883.36,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 59151K108,568598.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 594837403,176031.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 60879B107,7394097.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 636274409,1056059.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 64107N206,14726.16,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 644535106,1281584.46,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 65341B106,708403.50,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 653656108,48896307.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 65481N100,729593.64,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 65548P403,134730.96,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 66510M204,127512.74,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 67058H102,713880.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 67401P108,3458817.45,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 674215207,6360320.67,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 674599105,20272443.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 68373J104,22165801.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 68827L101,1984064.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 690145107,284567.49,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 69121K104,211913.52,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 693483109,195257.29,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 697900108,386142.25,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 71531R109,9883837.32,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 715684106,60914.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 71654V408,10338302.17,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 71910C103,44508.44,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 719156101,62577.90,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 72201R783,20019615.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 726503105,7151607.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 72651A207,305707.53,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74006W108,204187.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74022D407,55576.80,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74065P101,126027.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74139C102,171213.84,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B177,173749.46,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B201,393520.93,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B318,62316.53,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347B367,51914.79,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347G507,60281.41,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347G606,852320.85,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347R222,122875.29,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347R263,23499.13,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347W148,2631.93,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X310,78831.28,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X500,711112.27,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X526,327758.85,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X559,33178.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X708,334474.02,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74347X831,4059995.94,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74348A152,104625.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 745848101,255052.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74733V100,37789.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74735M108,924.95,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 747798106,296948.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 74915J107,730059.33,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 750481103,5362121.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 75419T103,118607.95,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 760273102,54534.50,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 76117W109,103051.43,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 767204100,7722331.05,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 76761L102,639007.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 783513203,6651781.68,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78440P108,67877.37,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78462F103,64269285.57,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78463V107,1021410.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A201,6121.25,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A722,1306692.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A763,211226.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A847,5455.14,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78464A862,62897.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78467X109,8227395.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78467Y107,1610448.84,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 78468R622,7430239.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y100,679093.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y209,30342221.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y506,8559871.74,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y605,90370770.42,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y803,627963.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y852,1372852.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y860,889582.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 81369Y886,10533596.93,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82024L103,159682.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82706C108,1390539.15,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 828363101,1906506.99,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 82935M109,37710.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 83175M205,36455.70,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 83304A106,28523400.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 83356Q108,3613.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 833635105,281229.42,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 835699307,568156.45,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 852066208,122694.74,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 85209E109,561496.74,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 85512C105,49684.32,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 855185104,3204399.52,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 85914M107,236591.11,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 86389T106,15230.82,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 864482104,168561.30,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 8676EP108,528935.68,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 86765K109,306637.01,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 868168105,321.92,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 874039100,14983238.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 874060205,227640.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 87650L103,46480.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 876568502,3224151.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 877619106,95872.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 87901J105,16384252.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 88031M109,126236.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 88034P109,270344412.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 880890108,705845.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 881624209,1387694.88,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 882610108,1798272.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 89346D107,65757.44,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 89677Q107,44803361.85,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 89686D105,68277.63,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 900435207,6812172.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 90138A103,814156.08,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 912318300,981284.20,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 91232N207,3459026.25,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F403,187251.50,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F676,1827753.89,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F791,6829999.11,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189F817,181406.49,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189H300,701986.08,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92189H805,1346792.21,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921908844,55393.41,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921932505,221558.40,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921943858,2158250.04,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 921946406,235070.16,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92203J407,38301.51,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92204A108,3455451.74,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92204A504,46200.96,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922042874,6899708.10,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92206C409,21004.06,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92206C599,46380.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92206C771,41587.52,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92206C870,79575.87,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908363,1509970.24,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908512,123646.56,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908637,34772.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908652,2503781.76,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908736,185117.60,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908744,102645.22,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 922908769,1595639.65,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 923725105,17783.36,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92538J106,3832686.88,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92707Y108,1154118.90,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92762J103,11341.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92763M105,273114.52,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92763W103,133892916.12,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 92857W308,193280.64,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 97651M109,467522.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 97717W851,335831.06,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 97717X701,21582.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98420N105,47975.42,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98422D105,14613913.98,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98462Y100,60020.56,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Security,CUSIP 98980A105,1157395.46,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 00287Y109,3000.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 00724F101,1600.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 007903107,4500.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 009158106,1000.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 02079K305,200.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 023135106,400.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 02376R102,14500.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 026874784,11900.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 03027X100,1300.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 037833100,10000.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 05338G106,7000.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 064058100,10000.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 101137107,12000.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 110122108,5200.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 12572Q105,1400.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 126650100,4400.00,0.00,0
2020-12-08,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 12769G100,3000.00,0.00,0
